,developer,id,metascore_how,metascore_review,multigenre,player,publisher,publisher_url,rating,userscore_how,userscore_review
436,Knut Mueller,111375,Mixed or average reviews,8,"Adventure, 3D, First-Person, Fantasy",,Got Game Entertainment,https://www.metacritic.com/company/got-game-entertainment,E,No user score yet,
437,Spark Unlimited,108942,Generally unfavorable reviews,28,"Action, Shooter, Shooter, First-Person, Historic, Historic, Arcade",8 Players Online Up to 8 Players,Codemasters,https://www.metacritic.com/company/codemasters,T,Mixed or average reviews,38.0
438,Spark Unlimited,108943,Generally unfavorable reviews,44,"Action, Shooter, Shooter, First-Person, Historic, Historic, Arcade",8 Players Online Up to 8 Players,Codemasters,https://www.metacritic.com/company/codemasters,T,Mixed or average reviews,93.0
439,Spark Unlimited,108944,Generally unfavorable reviews,18,"Action, Shooter, Shooter, First-Person, Historic, Historic, Arcade",,Codemasters,https://www.metacritic.com/company/codemasters,T,Generally unfavorable reviews,42.0
440,Kaos Studios,108127,Mixed or average reviews,19,"Action, Shooter, Shooter, First-Person, Sci-Fi, Sci-Fi, Arcade",32 Players Online,THQ,https://www.metacritic.com/company/thq,T,Mixed or average reviews,187.0
441,Kaos Studios,108128,Generally favorable reviews,55,"Action, Shooter, Shooter, First-Person, Sci-Fi, Sci-Fi, Arcade",44 Players Online Up to 32 Players,THQ,https://www.metacritic.com/company/thq,T,Generally favorable reviews,85.0
442,"Eighting, Genius Sonority Inc.",108325,Mixed or average reviews,43,"Role-Playing, First-Person, First-Person, Japanese-Style, Western-Style",,Square Enix,https://www.metacritic.com/company/square-enix,T,Mixed or average reviews,30.0
443,Activision,110843,Generally unfavorable reviews,7,"Action, Shooter, Shooter, First-Person, Historic, Historic, Arcade",,Activision,https://www.metacritic.com/company/activision,T,Overwhelming dislike,16.0
444,Pivotal Games,109118,Mixed or average reviews,35,"Action, Shooter, Shooter, First-Person, Modern, Modern, Arcade",16 Players Online Up to 16 Players,Eidos Interactive,https://www.metacritic.com/company/eidos-interactive,M,Generally unfavorable reviews,25.0
445,Ubisoft Annecy,109631,Mixed or average reviews,27,"Action, Shooter, Shooter, First-Person, Fantasy, Fantasy, Arcade",10 Players Online Up to 10 Players,Ubisoft,https://www.metacritic.com/company/ubisoft,M,Mixed or average reviews,57.0
446,Pivotal Games,110051,Mixed or average reviews,28,"Action, Shooter, Shooter, First-Person, Modern, Modern, Arcade",16 Players Online Up to 16 Players,Eidos Interactive,https://www.metacritic.com/company/eidos-interactive,M,Generally unfavorable reviews,26.0
447,Pivotal Games,109117,Mixed or average reviews,18,"Action, Shooter, Shooter, First-Person, Modern, Modern, Arcade",16 Players Online No Online Multiplayer,Eidos Interactive,https://www.metacritic.com/company/eidos-interactive,M,Generally unfavorable reviews,64.0
448,Propaganda Games,107402,Mixed or average reviews,63,"Action, Shooter, Shooter, First-Person, Sci-Fi, Sci-Fi, Arcade",16 Players Online Up to 16 Players,Touchstone,https://www.metacritic.com/company/touchstone,M,Mixed or average reviews,133.0
449,Propaganda Games,107403,Mixed or average reviews,38,"Action, Shooter, Shooter, First-Person, Sci-Fi, Sci-Fi, Arcade",16 Players Online Up to 16 Players,Touchstone,https://www.metacritic.com/company/touchstone,M,Mixed or average reviews,48.0
450,"Koei, Omega Force",108342,Mixed or average reviews,30,"Action, Shooter, Shooter, First-Person, Tactical, Historic, Historic",No Online Multiplayer,Koei,https://www.metacritic.com/company/koei,T,Mixed or average reviews,9.0
451,S2 Games,107240,Generally favorable reviews,16,"Action, Shooter, Shooter, First-Person, Fantasy, Fantasy, Arcade",Massively Multiplayer,S2 Games,https://www.metacritic.com/company/s2-games,T,Generally favorable reviews,102.0
452,High Voltage Software,109992,Mixed or average reviews,21,"Adventure, First-Person, Modern",,Capcom,https://www.metacritic.com/company/capcom,T,No user score yet,
453,High Voltage Software,109993,Mixed or average reviews,19,"Adventure, 3D, First-Person, Modern, Modern",No Online Multiplayer,Capcom,https://www.metacritic.com/company/capcom,T,Generally favorable reviews,12.0
454,High Voltage Software,111020,Mixed or average reviews,28,"Adventure, 3D, First-Person, Modern, Modern",No Online Multiplayer,Capcom,https://www.metacritic.com/company/capcom,T,Mixed or average reviews,6.0
455,EA Games,108736,Generally favorable reviews,21,"Action, Miscellaneous, Shooter, Compilation, First-Person, Sci-Fi",16 Players Online Up to 16 Players,EA Games,https://www.metacritic.com/company/ea-games,M,Generally favorable reviews,221.0
456,Epic Games,106727,Generally favorable reviews,42,"Action, Shooter, Shooter, First-Person, Sci-Fi, Sci-Fi, Arcade",16 Players Online Up to 16 Players,Midway,https://www.metacritic.com/company/midway,M,Generally favorable reviews,134.0
457,Midway Studios - Austin,109356,Mixed or average reviews,23,"Action, Shooter, Shooter, First-Person, Sci-Fi, Sci-Fi, Arcade",Up to 10 Players,Midway,https://www.metacritic.com/company/midway,T,Mixed or average reviews,21.0
458,Activision,110882,Generally unfavorable reviews,5,"Action, Shooter, Shooter, First-Person, Historic, Historic, Arcade",,Activision,https://www.metacritic.com/company/activision,T,Generally unfavorable reviews,12.0
459,Cauldron Ltd.,110845,Generally unfavorable reviews,11,"Action, Shooter, Shooter, First-Person, Historic, Historic, Arcade",12 Players Online,Activision,https://www.metacritic.com/company/activision,T,Mixed or average reviews,22.0
460,Epic Games,106590,Generally favorable reviews,41,"Action, Shooter, Shooter, First-Person, Sci-Fi, Sci-Fi, Arcade",32 Players Online,Epic Games,https://www.metacritic.com/company/epic-games,M,Generally favorable reviews,577.0
461,Saber Interactive,110209,Mixed or average reviews,16,"Action, Shooter, Shooter, First-Person, Sci-Fi, Sci-Fi, Arcade",16 Players Online Up to 16 Players,Sierra Entertainment,https://www.metacritic.com/company/sierra-entertainment,M,Mixed or average reviews,33.0
462,Cauldron Ltd.,110470,Mixed or average reviews,14,"Action, Shooter, Shooter, First-Person, Modern, Modern, Arcade",12 Players Online Up to 12 Players,Activision Value,https://www.metacritic.com/company/activision-value,M,Mixed or average reviews,17.0
463,Electronic Arts,106926,Generally favorable reviews,16,"Action, Shooter, Shooter, First-Person, Historic, Historic, Arcade",12 Players Online Up to 8 Players,Electronic Arts,https://www.metacritic.com/company/electronic-arts,T,Generally favorable reviews,57.0
464,Red Storm Entertainment,110381,Generally unfavorable reviews,11,"Action, Shooter, Shooter, First-Person, Modern, Modern, Arcade",16 Players Online,Ubisoft,https://www.metacritic.com/company/ubisoft,T,Mixed or average reviews,55.0
465,"Activision, Cauldron Ltd.",110460,Generally unfavorable reviews,13,"Action, Shooter, Shooter, First-Person, Modern, Modern, Arcade",12 Players Online Up to 12 Players,Activision Value,https://www.metacritic.com/company/activision-value,M,Generally unfavorable reviews,95.0
466,EA Canada,110603,Mixed or average reviews,37,"Action, Shooter, Shooter, First-Person, Historic, Historic, Arcade",32 Players Online No Online Multiplayer,Electronic Arts,https://www.metacritic.com/company/electronic-arts,T,Generally favorable reviews,85.0
467,Crytek,107808,Universal acclaim,56,"Action, Shooter, Shooter, First-Person, Sci-Fi, Sci-Fi, Arcade",32 Players Online No Online Multiplayer,EA Games,https://www.metacritic.com/company/ea-games,M,Generally favorable reviews,2846.0
468,"id Software, Fountainhead Entertainment",110644,Mixed or average reviews,36,"Role-Playing, First-Person, First-Person, Western-Style",No Online Multiplayer,Electronic Arts,https://www.metacritic.com/company/electronic-arts,T,Generally favorable reviews,26.0
469,EA LA,110686,Mixed or average reviews,20,"Action, Shooter, Shooter, First-Person, Historic, Historic, Arcade",32 Players Online,Electronic Arts,https://www.metacritic.com/company/electronic-arts,T,Mixed or average reviews,43.0
470,Cauldron Ltd.,110469,Mixed or average reviews,35,"Action, Shooter, Shooter, First-Person, Modern, Modern, Arcade",12 Players Online Up to 12 Players,Activision Value,https://www.metacritic.com/company/activision-value,M,Mixed or average reviews,24.0
471,Midway Studios - Austin,109595,Mixed or average reviews,48,"Action, Shooter, Shooter, First-Person, Sci-Fi, Sci-Fi, Arcade",10 Players Online Up to 10 Players,Midway,https://www.metacritic.com/company/midway,T,Mixed or average reviews,73.0
472,Midway Studios - Austin,109596,Mixed or average reviews,20,"Action, Shooter, Shooter, First-Person, Sci-Fi, Sci-Fi, Arcade",10 Players Online,Midway,https://www.metacritic.com/company/midway,T,Generally unfavorable reviews,58.0
473,TimeGate Studios,110570,Mixed or average reviews,27,"Action, Shooter, Shooter, First-Person, Modern, Modern, Arcade",16 Players Online,Sierra Entertainment,https://www.metacritic.com/company/sierra-entertainment,M,Mixed or average reviews,158.0
474,"TimeGate Studios, Day 1 Studios",110571,Mixed or average reviews,43,"Action, Shooter, Shooter, First-Person, Sci-Fi, Arcade",16 Players Online Up to 16 Players,Sierra Entertainment,https://www.metacritic.com/company/sierra-entertainment,M,Mixed or average reviews,20.0
475,Infinity Ward,110052,Universal acclaim,70,"Action, Shooter, Shooter, First-Person, Modern, Modern, Arcade",16 Players Online Up to 18 Players,Activision,https://www.metacritic.com/company/activision,M,Generally favorable reviews,1604.0
476,Infinity Ward,110053,Universal acclaim,44,"Action, Shooter, Shooter, First-Person, Modern, Modern, Arcade",16 Players Online Up to 18 Players,Activision,https://www.metacritic.com/company/activision,M,Generally favorable reviews,1364.0
477,Infinity Ward,110055,Universal acclaim,40,"Action, Shooter, Shooter, First-Person, Modern, Modern, Arcade",16 Players Online Up to 18 Players,Activision,https://www.metacritic.com/company/activision,M,Generally favorable reviews,3843.0
478,n-Space,111096,Generally favorable reviews,22,"Action, Shooter, Shooter, First-Person, Modern, Modern, Arcade",4 Players Online No Online Multiplayer,Activision,https://www.metacritic.com/company/activision,T,Mixed or average reviews,56.0
479,Flagship Studios,106154,Mixed or average reviews,40,"Role-Playing, First-Person, First-Person, Western-Style",Massively Multiplayer No Online Multiplayer,EA Games,https://www.metacritic.com/company/ea-games,M,Mixed or average reviews,409.0
480,Saber Interactive,105794,Mixed or average reviews,30,"Action, Shooter, Shooter, First-Person, Sci-Fi, Sci-Fi, Arcade",16 Players Online,Sierra Entertainment,https://www.metacritic.com/company/sierra-entertainment,M,Generally favorable reviews,200.0
481,Saber Interactive,107190,Mixed or average reviews,58,"Action, Shooter, Shooter, First-Person, Sci-Fi, Sci-Fi, Arcade",16 Players Online,Sierra Entertainment,https://www.metacritic.com/company/sierra-entertainment,M,Generally favorable reviews,76.0
482,Renegade Kid,110343,Mixed or average reviews,48,"Action, Action Adventure, Shooter, Horror, Horror, Survival, First-Person, Modern",,Gamecock Media Group,https://www.metacritic.com/company/gamecock-media-group,M,Generally favorable reviews,40.0
483,Mindware Studios,110551,Mixed or average reviews,22,"Action, Shooter, Shooter, First-Person, Fantasy, Fantasy, Arcade",8 Players Online,"DreamCatcher Interactive, JoWooD Entertainment AG",https://www.metacritic.com/company/dreamcatcher-interactive,M,Mixed or average reviews,96.0
484,Capcom,109981,Generally favorable reviews,45,"Adventure, First-Person, Visual Novel, Modern, Modern",No Online Multiplayer,Capcom,https://www.metacritic.com/company/capcom,T,Universal acclaim,233.0
485,Valve Software,110593,Universal acclaim,21,"Action, Shooter, Shooter, First-Person, Sci-Fi, Sci-Fi, Arcade",No Online Multiplayer,Valve Software,https://www.metacritic.com/company/valve-software,M,Universal acclaim,2920.0
486,Valve Software,101386,Universal acclaim,17,"Action, Shooter, Shooter, First-Person, Modern, Tactical, Modern", 24 Players Online Up to 32 Players,"Electronic Arts, Valve Software",https://www.metacritic.com/company/electronic-arts,M,Universal acclaim,7341.0
487,Valve Software,109675,Universal acclaim,34,"Action, Miscellaneous, Shooter, Compilation, First-Person, Sci-Fi",16 Players Online Up to 32 Players,EA Games,https://www.metacritic.com/company/ea-games,M,Universal acclaim,2251.0
488,Valve Software,108735,Universal acclaim,54,"Action, Miscellaneous, Shooter, Compilation, First-Person, Sci-Fi",16 Players Online Up to 16 Players,EA Games,https://www.metacritic.com/company/ea-games,M,Generally favorable reviews,1049.0
489,Valve Software,108737,Universal acclaim,27,"Action, Shooter, Shooter, First-Person, Sci-Fi, Sci-Fi, Arcade",No Online Multiplayer,"Electronic Arts, Valve Software",https://www.metacritic.com/company/electronic-arts,T,Universal acclaim,6344.0
490,Splash Damage,106707,Generally favorable reviews,55,"Action, Shooter, Shooter, First-Person, Sci-Fi, Sci-Fi, Arcade",32 Players Online,Activision,https://www.metacritic.com/company/activision,T,Generally favorable reviews,246.0
491,"Bohemia Interactive, Black Element Software",110402,Mixed or average reviews,6,"Action, Shooter, Shooter, First-Person, Tactical, Modern, Arcade, Modern",,505 Games,https://www.metacritic.com/company/505-games,M,Mixed or average reviews,13.0
492,"Bungie Software, Bungie",106026,Universal acclaim,86,"Action, Shooter, Shooter, First-Person, Sci-Fi, Sci-Fi, Arcade",16 Players Online Up to 16 Players,Microsoft Game Studios,https://www.metacritic.com/company/microsoft-game-studios,M,Generally favorable reviews,5448.0
493,Creat Studios,108391,Mixed or average reviews,20,"Action, Adventure, Shooter, 3D, First-Person, Sci-Fi, Sci-Fi, Arcade",8 Players Online,Konami,https://www.metacritic.com/company/konami,T,Mixed or average reviews,30.0
494,MDNA Games,111464,Mixed or average reviews,4,"Adventure, 3D, First-Person, Modern",,MDNA Games,https://www.metacritic.com/company/mdna-games,,No user score yet,
495,Electronic Arts,107750,Mixed or average reviews,54,"Action, Shooter, Shooter, First-Person, Historic, Historic, Arcade",12 Players Online Up to 12 Players,Electronic Arts,https://www.metacritic.com/company/electronic-arts,T,Mixed or average reviews,101.0
496,Electronic Arts,107751,Generally favorable reviews,38,"Action, Shooter, Shooter, First-Person, Historic, Historic, Arcade",12 Players Online,Electronic Arts,https://www.metacritic.com/company/electronic-arts,T,Mixed or average reviews,310.0
497,Retro Studios,106817,Universal acclaim,62,"Action, Shooter, Shooter, First-Person, Sci-Fi, Sci-Fi, Arcade",No Online Multiplayer,Nintendo,https://www.metacritic.com/company/nintendo,T,Generally favorable reviews,696.0
