,id,publisher,publisher_url,rating,developer,multigenre,player,metascore_how,metascore_review,userscore_how,userscore_review
855,414439,Nordic Games Publishing,https://www.metacritic.com/company/nordic-games-publishing,T,Anuman Interactive,"Adventure, 3D, Third-Person, Fantasy",,Mixed or average reviews,7,Mixed or average reviews,27.0
856,333893,Deep Silver,https://www.metacritic.com/company/deep-silver,M,"Fatshark AB, Fatshark","Action Adventure, Adventure, 3D, Survival, Third-Person, Modern",No Online Multiplayer,Generally unfavorable reviews,12,Generally unfavorable reviews,81.0
857,333894,Deep Silver,https://www.metacritic.com/company/deep-silver,M,"Fatshark AB, Fatshark","Action Adventure, Adventure, 3D, Survival, Third-Person, Modern",No Online Multiplayer,Generally unfavorable reviews,25,Generally unfavorable reviews,54.0
858,333895,Deep Silver,https://www.metacritic.com/company/deep-silver,M,"Fatshark AB, Fatshark","Action Adventure, Adventure, 3D, Survival, Third-Person, Modern",No Online Multiplayer,Mixed or average reviews,23,Generally unfavorable reviews,86.0
859,276538,"Slitherine, Slitherine Group",https://www.metacritic.com/company/slitherine,,"Slitherine, Slitherine Group, Polar Motion","Strategy, Adventure, Turn-Based, 3D, Sci-Fi, Third-Person, General",No Online Multiplayer,Mixed or average reviews,8,Mixed or average reviews,15.0
860,346667,Beatshapers,https://www.metacritic.com/company/beatshapers,T,Beatshapers,"Action, Shooter, Third-Person, Shoot-'Em-Up, Sci-Fi, Top-Down",,Mixed or average reviews,6,Mixed or average reviews,19.0
861,245479,Microsoft Game Studios,https://www.metacritic.com/company/microsoft-game-studios,M,Insomniac Games,"General, Action, General, Shooter, Third-Person, Arcade",Up to 8 Players,Generally favorable reviews,89,Generally favorable reviews,1515.0
862,449011,Red Thread Games,https://www.metacritic.com/company/red-thread-games,,Red Thread Games,"Adventure, 3D, Third-Person",,Mixed or average reviews,29,Generally favorable reviews,60.0
863,299330,Focus Home Interactive,https://www.metacritic.com/company/focus-home-interactive,M,Frogwares,"Adventure, General, 3D, Third-Person",,Mixed or average reviews,36,Mixed or average reviews,254.0
864,334527,Focus Home Interactive,https://www.metacritic.com/company/focus-home-interactive,M,Frogwares,"Adventure, General, 3D, Third-Person",,Mixed or average reviews,8,Mixed or average reviews,78.0
865,319253,Focus Home Interactive,https://www.metacritic.com/company/focus-home-interactive,M,Frogwares,"Adventure, General, 3D, Third-Person",No Online Multiplayer,Generally favorable reviews,32,Generally favorable reviews,293.0
866,245972,Microsoft Game Studios,https://www.metacritic.com/company/microsoft-game-studios,M,Access Games,"Action, Adventure, General, 3D, Point-and-Click, Modern, Third-Person, Modern",,Generally favorable reviews,43,Mixed or average reviews,308.0
867,325877,Digital Extremes,https://www.metacritic.com/company/digital-extremes,M,Digital Extremes,"General, Action, Shooter, Third-Person, Arcade",Up to 4 Players,Mixed or average reviews,6,Mixed or average reviews,137.0
868,323257,Electronic Arts,https://www.metacritic.com/company/electronic-arts,E10+,PopCap,"Action, General, Shooter, Third-Person, Tactical",Up to 24 Players,Generally favorable reviews,23,Generally favorable reviews,352.0
869,155261,Red 5 Studios,https://www.metacritic.com/company/red-5-studios,,Red 5 Studios,"Shooter, Sci-Fi, Sci-Fi, Action, Shooter, Third-Person, Arcade",,Mixed or average reviews,22,Mixed or average reviews,240.0
870,238693,505 Games,https://www.metacritic.com/company/505-games,M,Rebellion,"Shooter, Historic, Action, Shooter, Third-Person, Tactical, Historic",Up to 12 Players,Mixed or average reviews,41,Mixed or average reviews,257.0
871,243647,505 Games,https://www.metacritic.com/company/505-games,M,Rebellion,"Shooter, Historic, Action, Shooter, Third-Person, Tactical, Historic",Up to 12 Players,Mixed or average reviews,12,Mixed or average reviews,93.0
872,294695,Wargaming.net,https://www.metacritic.com/company/wargamingnet,,Wargaming.net,"Action, Shooter, Third-Person, Historic, Arcade",,Generally favorable reviews,20,Mixed or average reviews,107.0
873,243648,Rebellion,https://www.metacritic.com/company/rebellion,M,Rebellion,"Shooter, Historic, Action, Shooter, Third-Person, Tactical, Historic",,Mixed or average reviews,29,Mixed or average reviews,468.0
