,developer,id,metascore_how,metascore_review,multigenre,player,publisher,publisher_url,rating,userscore_how,userscore_review
373,Atomic Planet Entertainment,101402,Mixed or average reviews,7,"Strategy, Turn-Based, Historic, General, Historic",,Capcom,https://www.metacritic.com/company/capcom,T,Mixed or average reviews,15.0
374,Cinemaware,101646,Mixed or average reviews,18,"Strategy, Turn-Based, Historic",,Capcom,https://www.metacritic.com/company/capcom,T,Mixed or average reviews,5.0
375,Black Cactus,102981,Mixed or average reviews,11,"Strategy, Real-Time, Fantasy, General, Fantasy",No Online Multiplayer,Strategy First,https://www.metacritic.com/company/strategy-first,T,Generally favorable reviews,23.0
376,Ensemble Studios,103018,Generally favorable reviews,25,"Strategy, Real-Time, Fantasy, General, Fantasy",,Microsoft Game Studios,https://www.metacritic.com/company/microsoft-game-studios,T,Generally favorable reviews,192.0
377,Nival Interactive,102397,Generally favorable reviews,17,"Strategy, Turn-Based, Fantasy, General, Fantasy",,Strategy First,https://www.metacritic.com/company/strategy-first,T,Generally favorable reviews,74.0
378,GSC Game World,103010,Mixed or average reviews,10,"Strategy, Real-Time, Historic, Historic, Command",No Online Multiplayer,cdv Software,https://www.metacritic.com/company/cdv-software,T,Generally favorable reviews,40.0
379,Reality Pump,102077,Mixed or average reviews,13,"Strategy, Real-Time, Fantasy, General, Fantasy",Online Multiplayer,"Atari, Atari SA",https://www.metacritic.com/company/atari,T,Mixed or average reviews,16.0
380,Koei,102838,Generally favorable reviews,18,"Strategy, Turn-Based, Historic",,Koei,https://www.metacritic.com/company/koei,T,Generally favorable reviews,19.0
381,JoWooD Entertainment AG,103223,Mixed or average reviews,15,"Strategy, General, General",,"Encore Software, Inc., Encore Software",https://www.metacritic.com/company/encore-software-inc,T,Generally favorable reviews,109.0
382,EA LA,103315,Generally favorable reviews,16,"Strategy, Real-Time, Modern, General, Modern",,EA Games,https://www.metacritic.com/company/ea-games,T,Generally favorable reviews,324.0
383,Maxis,103105,Generally favorable reviews,17,"Strategy, City Building, Management, Modern, Modern, Government",,Electronic Arts,https://www.metacritic.com/company/electronic-arts,E,Generally favorable reviews,55.0
384,"Relic, Relic Entertainment",101865,Generally favorable reviews,31,"Strategy, Real-Time, Sci-Fi, Sci-Fi, General",,Sierra Entertainment,https://www.metacritic.com/company/sierra-entertainment,T,Generally favorable reviews,156.0
385,Square Enix,161430,Generally favorable reviews,44,"Strategy, Turn-Based, Fantasy",,Nintendo,https://www.metacritic.com/company/nintendo,E,Universal acclaim,373.0
386,MadCat Interactive Software,102726,Generally unfavorable reviews,12,"Strategy, Turn-Based, General, Fantasy",,cdv Software,https://www.metacritic.com/company/cdv-software,E,Mixed or average reviews,5.0
387,Nippon Ichi Software,102804,Generally favorable reviews,42,"Strategy, Turn-Based, Fantasy",,Atlus Co.,https://www.metacritic.com/company/atlus-co,T,Generally favorable reviews,98.0
388,Elixir Studios,101331,Mixed or average reviews,21,"Strategy, Real-Time, Modern, General, Modern",,Eidos Interactive,https://www.metacritic.com/company/eidos-interactive,T,Mixed or average reviews,24.0
389,Philoslabs,103256,Generally unfavorable reviews,8,"Strategy, Real-Time, Modern, Modern",,Hip Games,https://www.metacritic.com/company/hip-games,T,No user score yet,
390,Sick Puppies,102255,Generally favorable reviews,28,"Strategy, Real-Time, Fantasy, General, Fantasy",No Online Multiplayer,Empire Interactive,https://www.metacritic.com/company/empire-interactive,T,Generally favorable reviews,106.0
391,Koei,103043,Generally favorable reviews,14,"Strategy, Turn-Based, Historic",,Koei,https://www.metacritic.com/company/koei,E,Generally favorable reviews,20.0
392,Firaxis Games,103557,Universal acclaim,50,"Strategy, Turn-Based, Historic, Historic, 4X",12 Players Online Online Multiplayer,2K Games,https://www.metacritic.com/company/2k-games,E10+,Generally favorable reviews,1166.0
393,Blue Fang Games,106624,Mixed or average reviews,15,"Strategy, Tycoon, Management, Tycoon, Business / Tycoon",,Microsoft Game Studios,https://www.metacritic.com/company/microsoft-game-studios,E10+,Generally favorable reviews,24.0
394,Ensemble Studios,105775,Generally favorable reviews,52,"Strategy, Real-Time, Historic, Historic, Command",8 Players Online Online Multiplayer,Microsoft Game Studios,https://www.metacritic.com/company/microsoft-game-studios,T,Generally favorable reviews,752.0
395,PopTop Software,162824,Mixed or average reviews,17,"Strategy, Turn-Based, Historic",2 Players Online,2K Games,https://www.metacritic.com/company/2k-games,T,Mixed or average reviews,7.0
396,PopTop Software,106558,Mixed or average reviews,23,"Strategy, Turn-Based, Historic, General, Historic",2 Players Online,2K Games,https://www.metacritic.com/company/2k-games,T,Mixed or average reviews,13.0
397,Intelligent Systems,162418,Generally favorable reviews,42,"Strategy, Turn-Based, Fantasy",,Nintendo,https://www.metacritic.com/company/nintendo,T,Universal acclaim,275.0
398,ProSim,107165,Mixed or average reviews,4,"Strategy, Wargame, Real-Time",,Shrapnel Games,https://www.metacritic.com/company/shrapnel-games,E,No user score yet,
399,Altron,106179,Generally unfavorable reviews,19,"Strategy, Tycoon, Management, Tycoon, Business / Tycoon",No Online Multiplayer,THQ,https://www.metacritic.com/company/thq,E,Mixed or average reviews,28.0
400,Lionhead Studios,101905,Generally favorable reviews,50,"Strategy, Real-Time, Fantasy, General, Fantasy",,EA Games,https://www.metacritic.com/company/ea-games,T,Mixed or average reviews,141.0
401,Team17,105812,Mixed or average reviews,15,"Strategy, Turn-Based, Fantasy, Fantasy, Artillery",4 Players Online,"Majesco Games, Majesco",https://www.metacritic.com/company/majesco-games,T,Generally favorable reviews,78.0
402,Team17,162690,Mixed or average reviews,27,"Strategy, Turn-Based, Fantasy",4 Players Online,Majesco Games,https://www.metacritic.com/company/majesco-games,T,Generally favorable reviews,11.0
403,Paradox Development Studio,105917,Mixed or average reviews,23,"Strategy, Miscellaneous, Turn-Based, Board / Card Game, Historic, General, Historic",6 Players Online Up to 6 Players,Paradox Interactive,https://www.metacritic.com/company/paradox-interactive,E,Generally unfavorable reviews,13.0
404,Nival Interactive,103535,Generally favorable reviews,25,"Strategy, Real-Time, Historic, Historic, Tactics",16 Players Online,cdv Software,https://www.metacritic.com/company/cdv-software,T,Mixed or average reviews,47.0
405,Liquid Entertainment,104427,Generally favorable reviews,24,"Strategy, Real-Time, Fantasy, General, Fantasy",8 Players Online,"Atari, Atari SA",https://www.metacritic.com/company/atari,T,Generally favorable reviews,68.0
406,Dan Verssen Games,103975,Generally favorable reviews,6,"Strategy, Turn-Based, Historic",,Battlefront.com,https://www.metacritic.com/company/battlefrontcom,,No user score yet,
407,Creative Assembly,106474,Generally favorable reviews,22,"Strategy, Real-Time, Historic, General",8 Players Online,Sega,https://www.metacritic.com/company/sega,T,Generally favorable reviews,126.0
408,Enlight Software,106618,Mixed or average reviews,10,"Strategy, Tycoon, Management, Tycoon, Business / Tycoon",No Online Multiplayer,Enlight Software,https://www.metacritic.com/company/enlight-software,E,Mixed or average reviews,8.0
409,Tiny Hero Game Studios,107064,Mixed or average reviews,7,"Strategy, Turn-Based, Fantasy",2 Players Online,Shrapnel Games,https://www.metacritic.com/company/shrapnel-games,,No user score yet,
410,"Relic, Relic Entertainment",105970,Generally favorable reviews,33,"Strategy, Real-Time, Sci-Fi, Sci-Fi, General",8 Players Online,THQ,https://www.metacritic.com/company/thq,M,Generally favorable reviews,175.0
411,Phantagram,162725,Generally favorable reviews,55,"Strategy, Real-Time, Fantasy",6 Players Online,Microsoft Game Studios,https://www.metacritic.com/company/microsoft-game-studios,M,Generally favorable reviews,32.0
412,Codo Games,162775,Generally favorable reviews,29,"Strategy, Turn-Based, Sci-Fi",,Namco,https://www.metacritic.com/company/namco,E10+,Generally favorable reviews,14.0
413,Freedom LLC,106144,Mixed or average reviews,10,"Strategy, Real-Time, Historic, General, Historic",2 Players Online,Merscom LLC,https://www.metacritic.com/company/merscom-llc,T,No user score yet,
414,Konami,104128,Mixed or average reviews,10,"Strategy, Miscellaneous, Turn-Based, Card Battle, Card Battle",No Online Multiplayer,Konami,https://www.metacritic.com/company/konami,E,Generally favorable reviews,33.0
415,Intelligent Systems,105285,Universal acclaim,49,"Strategy, Turn-Based, Modern, Modern, Tactics",No Online Multiplayer,Nintendo,https://www.metacritic.com/company/nintendo,E,Generally favorable reviews,212.0
416,TOSE,162327,Generally favorable reviews,8,"Strategy, Breeding/Constructing",,Natsume,https://www.metacritic.com/company/natsume,E,Generally favorable reviews,50.0
417,Stormregion,105661,Generally favorable reviews,36,"Strategy, Real-Time, Historic, General, Historic",6 Players Online,cdv Software,https://www.metacritic.com/company/cdv-software,T,Generally favorable reviews,25.0
418,Introversion,105829,Generally favorable reviews,46,"Strategy, Real-Time, Sci-Fi, Sci-Fi, General",No Online Multiplayer,"Cinemaware, Introversion",https://www.metacritic.com/company/cinemaware,E,Generally favorable reviews,140.0
419,Firaxis Games,162594,Generally favorable reviews,47,"Strategy, General",,2K Games,https://www.metacritic.com/company/2k-games,T,Mixed or average reviews,24.0
420,Western Civilization Software,106139,Mixed or average reviews,4,"Strategy, Turn-Based, Historic",,Matrix Games,https://www.metacritic.com/company/matrix-games,,Generally favorable reviews,7.0
421,ProSim,107265,Mixed or average reviews,5,"Strategy, Wargame, Real-Time",,Shrapnel Games,https://www.metacritic.com/company/shrapnel-games,,No user score yet,
422,Frontier Developments,105911,Generally favorable reviews,23,"Strategy, Tycoon, Management, Tycoon, Business / Tycoon",,"Atari, Atari SA",https://www.metacritic.com/company/atari,E,Generally unfavorable reviews,95.0
423,Koei,105826,Mixed or average reviews,13,"Strategy, Turn-Based, Historic",,Koei,https://www.metacritic.com/company/koei,T,Generally favorable reviews,11.0
424,Black Sea Studios,103365,Generally favorable reviews,26,"Strategy, Real-Time, Historic, General, Historic",6 Players Online,Paradox Interactive,https://www.metacritic.com/company/paradox-interactive,E10+,Generally favorable reviews,136.0
425,Intelligent Systems,162561,Generally favorable reviews,38,"Strategy, Turn-Based, Fantasy",,Nintendo,https://www.metacritic.com/company/nintendo,E,Universal acclaim,255.0
426,Pyro Studios,104044,Mixed or average reviews,28,"Strategy, Real-Time, Historic, General, Historic",4 Players Online No Online Multiplayer,Eidos Interactive,https://www.metacritic.com/company/eidos-interactive,T,Generally favorable reviews,105.0
427,BattleGoat Studios,102557,Mixed or average reviews,9,"Strategy, Turn-Based, Wargame, Turn-Based, General",16 Players Online,Strategy First,https://www.metacritic.com/company/strategy-first,E10+,Generally favorable reviews,29.0
428,GSC Game World,102201,Mixed or average reviews,33,"Strategy, Real-Time, Historic, Historic, Command",6 Players Online No Online Multiplayer,cdv Software,https://www.metacritic.com/company/cdv-software,T,Mixed or average reviews,58.0
429,Codo Games,101941,Mixed or average reviews,15,"Strategy, Turn-Based, Sci-Fi, Sci-Fi, General",2 Players Online,Got Game Entertainment,https://www.metacritic.com/company/got-game-entertainment,T,Mixed or average reviews,11.0
430,Mad Doc Software,104001,Generally favorable reviews,39,"Strategy, Real-Time, Historic, General, Historic",10 Players Online Up to 10 Players,Sierra Entertainment,https://www.metacritic.com/company/sierra-entertainment,T,Mixed or average reviews,118.0
431,Pinegrow,104313,Generally favorable reviews,31,"Strategy, Turn-Based, Fantasy",,Atlus Co.,https://www.metacritic.com/company/atlus-co,T,Generally favorable reviews,25.0
432,Koios Works,105923,Mixed or average reviews,4,"Strategy, Real-Time, Historic",,Matrix Games,https://www.metacritic.com/company/matrix-games,,Generally favorable reviews,7.0
433,FireFly Studios,105075,Mixed or average reviews,33,"Strategy, Real-Time, Historic, General, Historic",8 Players Online Online Multiplayer,2K Games,https://www.metacritic.com/company/2k-games,T,Mixed or average reviews,225.0
434,Konami,105429,Mixed or average reviews,4,"Strategy, Miscellaneous, Turn-Based, Card Battle, Card Battle",2 Players Online,Konami,https://www.metacritic.com/company/konami,E,Mixed or average reviews,14.0
435,Walkon Games,103571,Mixed or average reviews,5,"Strategy, Real-Time, Historic, General, Historic",,GMX Media,https://www.metacritic.com/company/gmx-media,T,Generally favorable reviews,7.0
436,Positech Games,106292,Mixed or average reviews,7,"Strategy, Tycoon, Management, Tycoon, Business / Tycoon",,"Tri Synergy, Positech Games",https://www.metacritic.com/company/tri-synergy,T,Generally unfavorable reviews,7.0
437,2By3 Games,103676,Generally favorable reviews,12,"Strategy, Turn-Based, Historic, General, Historic",5 Players Online,Matrix Games,https://www.metacritic.com/company/matrix-games,T,Mixed or average reviews,13.0
438,Konami,104145,Generally favorable reviews,45,"Strategy, Turn-Based, Modern, Modern, Card Battle",,Konami,https://www.metacritic.com/company/konami,M,Mixed or average reviews,93.0
439,Pandemic Studios,105393,Mixed or average reviews,24,"Strategy, Real-Time, Military",2 Players Online,THQ,https://www.metacritic.com/company/thq,M,Generally favorable reviews,20.0
440,Eugen Systems,104461,Generally favorable reviews,43,"Strategy, Real-Time, Military, General, Military",8 Players Online,"Atari, Atari SA",https://www.metacritic.com/company/atari,T,Generally favorable reviews,62.0
441,Team17,104016,Mixed or average reviews,21,"Strategy, Turn-Based, Fantasy",,Sega,https://www.metacritic.com/company/sega,T,Generally favorable reviews,18.0
442,Team17,162470,Mixed or average reviews,15,"Strategy, Turn-Based, Fantasy",,Sega,https://www.metacritic.com/company/sega,T,Generally favorable reviews,8.0
443,Black Hammer Game,103529,Mixed or average reviews,11,"Strategy, Turn-Based, Sci-Fi",2 Players Online,Matrix Games,https://www.metacritic.com/company/matrix-games,E,No user score yet,
444,Cyanide,103762,Mixed or average reviews,14,"Strategy, Real-Time, Fantasy, General",6 Players Online,Strategy First,https://www.metacritic.com/company/strategy-first,M,No user score yet,
