,developer,id,metascore_how,metascore_review,multigenre,player,publisher,publisher_url,rating,userscore_how,userscore_review
174,EA Sports,101930,Generally favorable reviews,9,"Sports, Traditional, Team, Soccer, Sim, Sim",,EA Sports,https://www.metacritic.com/company/ea-sports,E,Generally favorable reviews,54
175,Shaba Games,161174,Generally favorable reviews,10,"Sports, Alternative, Skateboarding",,Activision,https://www.metacritic.com/company/activision,E,Generally favorable reviews,64
176,EA Sports,161194,Universal acclaim,16,"Sports, Traditional, Football, Sim",,EA Sports,https://www.metacritic.com/company/ea-sports,E,Generally favorable reviews,11
177,Electronic Arts,101813,Mixed or average reviews,16,"Sports, Traditional, Basketball, Sim",,Electronic Arts,https://www.metacritic.com/company/electronic-arts,E,Mixed or average reviews,8
178,Neversoft Entertainment,101642,Universal acclaim,34,"Sports, Alternative, Skateboarding",,Activision,https://www.metacritic.com/company/activision,T,Generally favorable reviews,470
179,Visual Concepts,161133,Universal acclaim,12,"Sports, Traditional, Basketball, Sim",,Sega,https://www.metacritic.com/company/sega,E,Mixed or average reviews,23
180,Hitmaker,160984,Universal acclaim,13,"Sports, Traditional, Tennis",,Sega,https://www.metacritic.com/company/sega,E,Generally favorable reviews,24
181,Gray Matter,101921,Mixed or average reviews,9,"Sports, Alternative, Individual, Biking, Biking",,Activision,https://www.metacritic.com/company/activision,E,Mixed or average reviews,8
182,Krome Studios,101833,Mixed or average reviews,11,"Sports, Alternative, Surfing",,Ubisoft,https://www.metacritic.com/company/ubisoft,E,Generally favorable reviews,7
183,Digital Fiction,161190,Generally favorable reviews,10,"Sports, Traditional, Boxing",,Majesco Games,https://www.metacritic.com/company/majesco-games,E,No user score yet,
184,Cave,101607,Mixed or average reviews,13,"Sports, Alternative, Skateboarding",,Koei,https://www.metacritic.com/company/koei,E,Mixed or average reviews,7
185,THQ,101688,Mixed or average reviews,11,"Sports, Nature, Fishing",,THQ,https://www.metacritic.com/company/thq,E,Mixed or average reviews,4
186,EA Sports,101717,Universal acclaim,22,"Sports, Traditional, Ice Hockey, Sim",,Electronic Arts,https://www.metacritic.com/company/electronic-arts,E,Generally favorable reviews,28
187,Black Box,101785,Generally favorable reviews,18,"Sports, Traditional, Ice Hockey, Arcade",,Midway,https://www.metacritic.com/company/midway,E,Generally favorable reviews,8
188,Visual Concepts,161132,Universal acclaim,12,"Sports, Traditional, Football, Sim",,Sega,https://www.metacritic.com/company/sega,E,Mixed or average reviews,14
189,EA Sports,101712,Generally favorable reviews,12,"Sports, Traditional, Team, Ice Hockey, Sim, Sim",,EA Sports,https://www.metacritic.com/company/ea-sports,E,Generally favorable reviews,48
190,OutLook Entertainment,161234,Generally unfavorable reviews,9,"Sports, Traditional, Football, Arcade",,Midway,https://www.metacritic.com/company/midway,E,No user score yet,
191,Mobius Entertainment,161004,Mixed or average reviews,7,"Sports, Traditional, Baseball, Sim",,3DO,https://www.metacritic.com/company/3do,E,No user score yet,
192,BudCat,163148,Generally favorable reviews,5,"Sports, Traditional, Football, Sim",,EA Sports,https://www.metacritic.com/company/ea-sports,E,Generally favorable reviews,23
193,Runecraft,160939,Generally favorable reviews,9,"Sports, Alternative, Biking",,Activision,https://www.metacritic.com/company/activision,E,Generally favorable reviews,5
194,Acclaim,101764,Mixed or average reviews,12,"Sports, Traditional, Football, Sim",,Acclaim,https://www.metacritic.com/company/acclaim,E,Generally favorable reviews,6
195,Sennari Interactive,163145,Generally unfavorable reviews,4,"Sports, Traditional, Baseball, Arcade",,Bam Entertainment,https://www.metacritic.com/company/bam-entertainment,E,No user score yet,
196,989 Sports,161193,Mixed or average reviews,10,"Sports, Traditional, Basketball, Sim",,SCEA,https://www.metacritic.com/company/scea,E,No user score yet,
197,Visual Concepts,161134,Generally favorable reviews,10,"Sports, Traditional, Football, Sim",,Sega,https://www.metacritic.com/company/sega,E,Generally favorable reviews,11
198,Konami Computer Entertainment Nagoya,161178,Mixed or average reviews,10,"Sports, Traditional, Golf, Sim",,Konami,https://www.metacritic.com/company/konami,E,No user score yet,
199,"Z-Axis, Ltd.",101637,Generally favorable reviews,21,"Sports, Alternative, Biking",,Acclaim,https://www.metacritic.com/company/acclaim,T,Generally favorable reviews,21
200,Edge of Reality,163135,Generally favorable reviews,10,"Sports, Alternative, Skateboarding",,Activision,https://www.metacritic.com/company/activision,E,Generally favorable reviews,54
201,Wow Entertainment,161173,Generally favorable reviews,8,"Sports, Nature, Fishing",,Sega,https://www.metacritic.com/company/sega,E,Generally favorable reviews,10
202,EA Sports,101713,Mixed or average reviews,10,"Sports, Traditional, Team, Football, Sim, Sim",,EA Sports,https://www.metacritic.com/company/ea-sports,E,Mixed or average reviews,11
203,Tecmo,101758,Mixed or average reviews,11,"Sports, Alternative, Horse Racing",,Tecmo,https://www.metacritic.com/company/tecmo,E,Generally favorable reviews,52
204,EA Sports,101655,Universal acclaim,23,"Sports, Traditional, Football, Sim",,EA Sports,https://www.metacritic.com/company/ea-sports,E,Mixed or average reviews,50
205,EA Sports,161187,Generally favorable reviews,9,"Sports, Traditional, Football, Sim",,EA Sports,https://www.metacritic.com/company/ea-sports,E,Mixed or average reviews,9
206,KCEO,101576,Mixed or average reviews,15,"Sports, Alternative, Skateboarding",,Konami,https://www.metacritic.com/company/konami,E,Generally favorable reviews,12
207,Hitmaker,160871,Mixed or average reviews,17,"Sports, Olympic Sports",,Agetec Inc.,https://www.metacritic.com/company/agetec-inc,E,Generally favorable reviews,6
208,Titanium Studios,161085,Mixed or average reviews,5,"Sports, Alternative, Other",,Crave,https://www.metacritic.com/company/crave,E,Mixed or average reviews,6
209,989 Sports,161182,Mixed or average reviews,10,"Sports, Traditional, Football, Sim",,SCEA,https://www.metacritic.com/company/scea,E,Mixed or average reviews,7
210,EA Sports,101768,Universal acclaim,18,"Sports, Traditional, Football, Sim",,EA Sports,https://www.metacritic.com/company/ea-sports,E,Generally favorable reviews,24
211,EA Sports,102386,Generally favorable reviews,12,"Sports, Traditional, Team, Ice Hockey, Sim, Sim",,EA Sports,https://www.metacritic.com/company/ea-sports,E,Mixed or average reviews,19
212,Strangelite,102148,Mixed or average reviews,4,"Sports, Traditional, Individual, Tennis, Tennis",,Activision Value,https://www.metacritic.com/company/activision-value,E,Generally favorable reviews,14
213,SCEA,102329,Mixed or average reviews,22,"Sports, Traditional, Basketball, Sim",,SCEA,https://www.metacritic.com/company/scea,E,Mixed or average reviews,8
214,Konami,161595,Mixed or average reviews,4,"Sports, Traditional, Tennis",,Konami,https://www.metacritic.com/company/konami,E,Generally favorable reviews,4
215,Wow Entertainment,102239,Mixed or average reviews,13,"Sports, Nature, Fishing",,Sega,https://www.metacritic.com/company/sega,E,No user score yet,
216,Treyarch,161284,Generally favorable reviews,15,"Sports, Alternative, Surfing",,Activision,https://www.metacritic.com/company/activision,E,Mixed or average reviews,6
217,Treyarch,161285,Generally favorable reviews,15,"Sports, Alternative, Surfing",,Activision,https://www.metacritic.com/company/activision,E,Generally favorable reviews,7
218,Black Box,161561,Generally favorable reviews,19,"Sports, Traditional, Ice Hockey, Arcade",,Midway,https://www.metacritic.com/company/midway,E,Generally favorable reviews,15
219,Midway,161613,Generally favorable reviews,12,"Sports, Traditional, Ice Hockey, Arcade",,Midway,https://www.metacritic.com/company/midway,E,Generally favorable reviews,8
220,Treyarch,101565,Generally favorable reviews,19,"Sports, Alternative, Surfing",,Activision,https://www.metacritic.com/company/activision,E,Generally favorable reviews,15
221,Microsoft Game Studios,102122,Generally favorable reviews,13,"Sports, Traditional, Individual, Golf, Sim, Sim",,Microsoft Game Studios,https://www.metacritic.com/company/microsoft-game-studios,E,Mixed or average reviews,7
222,Midway,102380,Generally favorable reviews,19,"Sports, Traditional, Ice Hockey, Arcade",,Midway,https://www.metacritic.com/company/midway,E,Generally favorable reviews,10
223,Avalanche Software,161476,Mixed or average reviews,7,"Sports, Traditional, Football, Sim",,Sega,https://www.metacritic.com/company/sega,E,Generally favorable reviews,5
224,Gratuitous Games,161996,Generally favorable reviews,10,"Sports, Traditional, Baseball, Arcade",,Midway,https://www.metacritic.com/company/midway,E,No user score yet,
225,Black Box,102341,Mixed or average reviews,9,"Sports, Traditional, Soccer, Arcade",,Sega,https://www.metacritic.com/company/sega,E,Generally favorable reviews,5
226,Full-Fat,162008,Generally favorable reviews,7,"Sports, Alternative, Skating",,Acclaim,https://www.metacritic.com/company/acclaim,E,No user score yet,
227,Gratuitous Games,161406,Generally favorable reviews,9,"Sports, Traditional, Baseball, Arcade",,Midway,https://www.metacritic.com/company/midway,E,Mixed or average reviews,6
228,Black Box,161587,Generally favorable reviews,15,"Sports, Traditional, Soccer, Arcade",,Sega,https://www.metacritic.com/company/sega,E,Generally favorable reviews,9
229,HotGen,161286,Mixed or average reviews,4,"Sports, Alternative, Surfing",,Activision,https://www.metacritic.com/company/activision,E,No user score yet,
230,Visual Concepts,161322,Universal acclaim,24,"Sports, Traditional, Football, Sim",,Sega,https://www.metacritic.com/company/sega,E,Mixed or average reviews,15
231,989 Sports,102330,Mixed or average reviews,19,"Sports, Traditional, Football, Sim",,SCEA,https://www.metacritic.com/company/scea,E,No user score yet,
232,Wanadoo,102391,Mixed or average reviews,7,"Sports, Traditional, Individual, Tennis, Tennis",,Strategy First,https://www.metacritic.com/company/strategy-first,E,No user score yet,
233,HotGen,161283,Generally favorable reviews,5,"Sports, Alternative, Biking",,Activision,https://www.metacritic.com/company/activision,E,Generally favorable reviews,5
234,989 Sports,161798,Mixed or average reviews,4,"Sports, Traditional, Football, Sim",,SCEA,https://www.metacritic.com/company/scea,E,No user score yet,
235,Avalanche Software,161456,Mixed or average reviews,7,"Sports, Traditional, Football, Sim",,Sega,https://www.metacritic.com/company/sega,E,No user score yet,
236,Rainbow Studios,161282,Generally favorable reviews,16,"Sports, Alternative, Biking",,Activision,https://www.metacritic.com/company/activision,T,No user score yet,
237,Black Ops Entertainment,101891,Mixed or average reviews,22,"Sports, Traditional, Basketball, Arcade",,Activision,https://www.metacritic.com/company/activision,T,Mixed or average reviews,13
238,Point of View,161560,Mixed or average reviews,12,"Sports, Traditional, Football, Arcade",,Midway,https://www.metacritic.com/company/midway,E,Generally favorable reviews,4
239,EA Sports,161328,Universal acclaim,13,"Sports, Traditional, Football, Sim",,EA Sports,https://www.metacritic.com/company/ea-sports,E,Mixed or average reviews,22
240,Visual Concepts,102193,Universal acclaim,20,"Sports, Traditional, Football, Sim",,Sega,https://www.metacritic.com/company/sega,E,Mixed or average reviews,28
241,Point of View,161611,Mixed or average reviews,11,"Sports, Traditional, Football, Arcade",,Midway,https://www.metacritic.com/company/midway,E,Generally favorable reviews,5
242,EA Sports,102224,Universal acclaim,25,"Sports, Traditional, Football, Sim",,EA Sports,https://www.metacritic.com/company/ea-sports,E,Generally favorable reviews,75
243,Rainbow Studios,101747,Generally favorable reviews,22,"Sports, Alternative, Biking",,Activision,https://www.metacritic.com/company/activision,T,Generally favorable reviews,9
244,Sega AM2,161440,Generally favorable reviews,31,"Sports, Traditional, Volleyball",,Sega,https://www.metacritic.com/company/sega,E,Generally favorable reviews,14
245,EA Tiburon,161463,Universal acclaim,16,"Sports, Traditional, Football, Sim",,EA Sports,https://www.metacritic.com/company/ea-sports,E,Mixed or average reviews,21
246,Black Ops Entertainment,161209,Mixed or average reviews,22,"Sports, Traditional, Basketball, Arcade",,Activision,https://www.metacritic.com/company/activision,T,Mixed or average reviews,5
247,989 Sports,102331,Mixed or average reviews,23,"Sports, Traditional, Football, Sim",,SCEA,https://www.metacritic.com/company/scea,E,No user score yet,
248,BudCat,161509,Generally favorable reviews,5,"Sports, Traditional, Football, Sim",,EA Sports,https://www.metacritic.com/company/ea-sports,E,Generally favorable reviews,4
249,Point of View,102373,Mixed or average reviews,15,"Sports, Traditional, Football, Arcade",,Midway,https://www.metacritic.com/company/midway,E,Generally favorable reviews,6
250,EA Sports,102385,Generally favorable reviews,12,"Sports, Traditional, Team, Football, Sim, Sim",,EA Sports,https://www.metacritic.com/company/ea-sports,E,Mixed or average reviews,22
251,Avalanche Software,102212,Mixed or average reviews,13,"Sports, Traditional, Football, Sim",,Sega,https://www.metacritic.com/company/sega,E,Generally favorable reviews,5
252,Microsoft Game Studios,161403,Mixed or average reviews,25,"Sports, Traditional, Football, Sim",,Microsoft Game Studios,https://www.metacritic.com/company/microsoft-game-studios,E,Generally favorable reviews,11
253,Hitmaker,101904,Generally favorable reviews,17,"Sports, Traditional, Tennis",,Sega,https://www.metacritic.com/company/sega,E,Generally favorable reviews,25
254,"Z-Axis, Ltd.",161275,Generally favorable reviews,16,"Sports, Alternative, Skating",,Acclaim,https://www.metacritic.com/company/acclaim,T,Generally favorable reviews,10
255,"Z-Axis, Ltd.",161274,Generally favorable reviews,20,"Sports, Alternative, Skating",,Acclaim,https://www.metacritic.com/company/acclaim,T,Mixed or average reviews,9
256,EA Sports,161554,Universal acclaim,14,"Sports, Traditional, Football, Sim",,EA Sports,https://www.metacritic.com/company/ea-sports,E,Mixed or average reviews,15
257,EA Sports,102280,Universal acclaim,19,"Sports, Traditional, Football, Sim",,EA Sports,https://www.metacritic.com/company/ea-sports,E,Generally favorable reviews,29
258,EA Sports,161529,Universal acclaim,11,"Sports, Traditional, Football, Sim",,Electronic Arts,https://www.metacritic.com/company/electronic-arts,E,Mixed or average reviews,9
259,Atomic Planet Entertainment,161239,Generally unfavorable reviews,13,"Sports, Traditional, Boxing",,Codemasters,https://www.metacritic.com/company/codemasters,T,No user score yet,
260,PureSim,102143,Generally favorable reviews,5,"Sports, Traditional, Team, Baseball, Management, Sim",,PureSim,https://www.metacritic.com/company/puresim,,No user score yet,
