,id,publisher,publisher_url,rating,developer,multigenre,player,metascore_how,metascore_review,userscore_how,userscore_review
2580,562337,Green Man Gaming Publishing,https://www.metacritic.com/company/green-man-gaming-publishing,,Lizard Hazard Games,"Adventure, Visual Novel",No Online Multiplayer,Generally favorable reviews,5,No user score yet,
2581,555267,Perfectly Paranormal,https://www.metacritic.com/company/perfectly-paranormal,,Perfectly Paranormal,"Adventure, General",No Online Multiplayer,Mixed or average reviews,5,No user score yet,
2582,562452,Perfectly Paranormal,https://www.metacritic.com/company/perfectly-paranormal,,Perfectly Paranormal,"Adventure, General",No Online Multiplayer,Generally favorable reviews,6,No user score yet,
2583,566347,SUPER.COM,https://www.metacritic.com/company/supercom,T,Nodding Heads Games,"Action Adventure, Adventure, General, 3D, Third-Person",No Online Multiplayer,Mixed or average reviews,21,Generally favorable reviews,72
2584,566349,Whippoorwill Limited,https://www.metacritic.com/company/whippoorwill-limited,E,adamgryu,"Adventure, General",No Online Multiplayer,Generally favorable reviews,17,Generally favorable reviews,194
2585,566200,Perfectly Paranormal,https://www.metacritic.com/company/perfectly-paranormal,,Perfectly Paranormal,"Adventure, General",No Online Multiplayer,Mixed or average reviews,6,No user score yet,
2586,566461,PQube,https://www.metacritic.com/company/pqube,T,Stone Lantern Games,"Action, Adventure, General, Platformer, 2D",No Online Multiplayer,Mixed or average reviews,11,Generally favorable reviews,17
2587,561673,Santa Ragione,https://www.metacritic.com/company/santa-ragione,,"Lorenzo Redaelli, Eyeguys","Adventure, Visual Novel",No Online Multiplayer,Mixed or average reviews,10,Generally favorable reviews,5
2588,565321,Buka Entertainment,https://www.metacritic.com/company/buka-entertainment,,Epic llama warchief,"Adventure, Point-and-Click",No Online Multiplayer,Mixed or average reviews,16,No user score yet,
2589,565322,Buka Entertainment,https://www.metacritic.com/company/buka-entertainment,,Epic llama warchief,"Adventure, Point-and-Click",No Online Multiplayer,Generally favorable reviews,6,Universal acclaim,4
2590,565323,Buka Entertainment,https://www.metacritic.com/company/buka-entertainment,,Epic llama warchief,"Adventure, Point-and-Click",No Online Multiplayer,Mixed or average reviews,7,No user score yet,
2591,546170,Aksys Games,https://www.metacritic.com/company/aksys-games,M,Idea Factory,"Adventure, Visual Novel",No Online Multiplayer,Mixed or average reviews,5,No user score yet,
